"","age","job","marital","education","taxLien","mortgage","taxbill_in_phl","contact","month","day_of_week","campaign","pdays","previous","poutcome","unemploy_rate","cons.price.idx","cons.conf.idx","inflation_rate","spent_on_repairs","y","y_numeric"
"2489",39,"services","married","high.school","no","yes","yes","cellular","may","thu",2,6,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes",1
"2490",52,"admin.","married","unknown","no","no","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"2491",29,"blue-collar","married","basic.6y","no","yes","yes","cellular","may","thu",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no",0
"2492",40,"blue-collar","single","professional.course","no","yes","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2493",30,"services","married","high.school","no","no","yes","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no",0
"2494",38,"admin.","married","high.school","no","no","yes","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no",0
"2495",37,"admin.","married","high.school","no","no","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2496",60,"blue-collar","divorced","basic.4y","unknown","no","yes","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"2497",26,"blue-collar","single","basic.9y","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",0
"2498",37,"management","married","university.degree","no","no","yes","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"2499",56,"services","married","high.school","unknown","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2500",44,"technician","married","high.school","no","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",0
"2501",46,"admin.","married","high.school","no","no","yes","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no",0
"2502",59,"admin.","married","university.degree","no","no","yes","telephone","oct","tue",1,999,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,"yes",1
"2503",52,"services","married","high.school","no","yes","yes","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"2504",40,"technician","divorced","professional.course","no","no","yes","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"2505",44,"services","married","high.school","no","yes","yes","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",0
"2506",35,"management","married","university.degree","no","yes","yes","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",0
"2507",33,"technician","married","professional.course","no","no","yes","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",0
"2508",38,"blue-collar","married","basic.4y","no","yes","yes","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no",0
"2509",53,"entrepreneur","married","basic.4y","no","yes","no","cellular","apr","tue",2,999,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,"yes",1
"2510",56,"unemployed","divorced","high.school","no","yes","yes","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",0
"2511",48,"blue-collar","married","high.school","no","yes","yes","cellular","aug","wed",6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"2512",45,"admin.","divorced","high.school","no","yes","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2513",56,"admin.","married","university.degree","unknown","no","yes","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2514",48,"management","married","university.degree","no","yes","yes","cellular","oct","wed",1,999,1,"failure",-3.4,92.431,-26.9,0.74,5017.5,"yes",1
"2515",62,"admin.","married","high.school","no","no","yes","telephone","mar","mon",2,999,0,"nonexistent",-1.8,92.843,-50,1.52,5099.1,"yes",1
"2516",24,"services","single","high.school","no","no","yes","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"yes",1
"2517",33,"admin.","single","high.school","no","no","yes","cellular","oct","mon",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.731,5017.5,"no",0
"2518",49,"technician","divorced","professional.course","no","yes","yes","cellular","mar","tue",2,999,1,"failure",-1.8,93.369,-34.8,0.635,5008.7,"no",0
"2519",54,"housemaid","married","professional.course","no","no","yes","telephone","oct","mon",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no",0
"2520",57,"technician","divorced","university.degree","no","no","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"2521",31,"admin.","single","high.school","no","no","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no",0
"2522",51,"admin.","married","university.degree","no","yes","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"2523",35,"admin.","single","basic.4y","unknown","no","yes","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2524",50,"technician","single","university.degree","no","yes","yes","telephone","apr","fri",1,999,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,"yes",1
"2525",30,"admin.","single","university.degree","no","yes","yes","cellular","aug","fri",1,999,2,"failure",-2.9,92.201,-31.4,0.881,5076.2,"no",0
"2526",30,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2527",32,"blue-collar","married","basic.6y","unknown","no","yes","telephone","may","wed",3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no",0
"2528",45,"blue-collar","single","high.school","unknown","yes","yes","cellular","may","mon",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no",0
"2529",46,"admin.","divorced","high.school","no","yes","yes","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes",1
"2530",48,"blue-collar","married","basic.4y","no","no","yes","telephone","jun","mon",4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",0
"2531",31,"entrepreneur","single","university.degree","no","no","yes","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",0
"2532",40,"technician","married","university.degree","no","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",0
"2533",56,"blue-collar","unknown","basic.4y","no","no","yes","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"2534",42,"technician","married","professional.course","no","no","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"yes",1
"2535",57,"admin.","divorced","university.degree","no","no","yes","telephone","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.663,5195.8,"no",0
"2536",47,"technician","married","professional.course","unknown","no","yes","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",0
"2537",36,"technician","married","university.degree","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no",0
"2538",53,"services","married","high.school","no","no","yes","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",0
"2539",58,"self-employed","married","basic.9y","no","no","yes","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"2540",36,"blue-collar","married","basic.9y","no","unknown","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no",0
"2541",35,"admin.","single","university.degree","no","yes","yes","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no",0
"2542",34,"blue-collar","married","basic.9y","unknown","yes","yes","telephone","jun","thu",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"2543",41,"admin.","married","basic.6y","no","no","yes","cellular","apr","fri",2,999,1,"failure",-1.8,93.075,-47.1,1.479,5099.1,"yes",1
"2544",30,"unknown","married","professional.course","no","no","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",0
"2545",30,"technician","single","professional.course","no","yes","yes","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"2546",37,"services","single","high.school","no","yes","yes","telephone","may","tue",9,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",0
"2547",53,"services","married","basic.9y","no","yes","yes","telephone","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",0
"2548",34,"services","unknown","high.school","no","yes","no","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no",0
"2549",28,"admin.","single","university.degree","no","yes","yes","cellular","may","fri",4,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",0
"2550",29,"entrepreneur","single","university.degree","no","no","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no",0
"2551",44,"admin.","married","university.degree","no","yes","yes","cellular","nov","fri",4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no",0
"2552",56,"retired","married","high.school","no","yes","no","cellular","jul","fri",2,999,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"yes",1
"2553",31,"services","single","high.school","no","no","yes","cellular","jul","thu",35,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no",0
"2554",40,"blue-collar","single","basic.9y","no","yes","yes","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",0
"2555",47,"blue-collar","married","high.school","no","yes","no","telephone","may","fri",6,6,1,"success",-1.8,92.893,-46.2,1.313,5099.1,"no",0
"2556",37,"management","single","university.degree","no","no","yes","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no",0
"2557",57,"retired","married","university.degree","no","yes","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",0
"2558",37,"blue-collar","single","professional.course","no","no","yes","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"2559",52,"self-employed","single","basic.4y","unknown","yes","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",0
"2560",34,"admin.","single","university.degree","no","no","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"2561",43,"services","married","high.school","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2562",34,"blue-collar","single","unknown","no","no","yes","cellular","mar","fri",2,999,0,"nonexistent",-1.8,93.369,-34.8,0.636,5008.7,"no",0
"2563",49,"admin.","married","university.degree","no","no","yes","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no",0
"2564",25,"admin.","single","high.school","no","yes","yes","telephone","jun","wed",3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no",0
"2565",38,"services","married","high.school","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no",0
"2566",40,"unemployed","divorced","high.school","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no",0
"2567",31,"technician","single","university.degree","no","no","yes","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no",0
"2568",29,"technician","married","professional.course","no","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2569",57,"admin.","married","university.degree","no","yes","yes","cellular","jul","thu",10,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2570",38,"management","married","university.degree","no","no","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no",0
"2571",48,"admin.","single","university.degree","no","yes","yes","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no",0
"2572",32,"admin.","single","university.degree","no","no","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes",1
"2573",30,"self-employed","married","university.degree","no","yes","yes","telephone","sep","mon",2,999,0,"nonexistent",-3.4,92.379,-29.8,0.771,5017.5,"no",0
"2574",52,"retired","divorced","basic.4y","unknown","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"2575",34,"services","divorced","high.school","no","no","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",0
"2576",60,"blue-collar","married","basic.4y","no","yes","yes","cellular","nov","tue",2,4,1,"success",-1.1,94.767,-50.8,1.035,4963.6,"no",0
"2577",37,"technician","married","professional.course","no","no","yes","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"2578",47,"technician","divorced","high.school","no","yes","yes","cellular","aug","wed",5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"2579",57,"admin.","married","unknown","no","yes","yes","cellular","dec","wed",2,999,0,"nonexistent",-3,92.713,-33,0.706,5023.5,"yes",1
"2580",28,"admin.","married","university.degree","no","yes","yes","cellular","aug","mon",3,999,1,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no",0
"2581",61,"admin.","married","university.degree","unknown","yes","yes","cellular","jun","wed",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes",1
"2582",33,"admin.","married","university.degree","no","yes","yes","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"yes",1
"2583",36,"technician","married","professional.course","no","no","yes","telephone","jun","wed",9,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",0
"2584",53,"services","married","basic.9y","unknown","yes","yes","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",0
"2585",36,"blue-collar","married","unknown","no","no","yes","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",0
"2586",31,"self-employed","married","university.degree","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",0
"2587",44,"management","divorced","basic.9y","unknown","yes","yes","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no",0
"2588",37,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no",0
"2589",32,"technician","single","university.degree","no","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"2590",44,"blue-collar","married","high.school","unknown","yes","yes","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2591",29,"management","single","university.degree","no","yes","yes","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no",0
"2592",37,"management","divorced","unknown","no","no","no","cellular","nov","mon",1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no",0
"2593",48,"retired","married","basic.4y","unknown","no","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2594",33,"services","single","university.degree","no","yes","yes","cellular","oct","mon",2,3,2,"success",-1.1,94.601,-49.5,0.977,4963.6,"yes",1
"2595",38,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no",0
"2596",41,"blue-collar","married","basic.4y","unknown","no","yes","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"2597",57,"housemaid","married","basic.4y","no","yes","yes","telephone","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"no",0
"2598",35,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",0
"2599",34,"blue-collar","married","basic.9y","no","yes","yes","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"2600",50,"entrepreneur","married","basic.9y","no","yes","yes","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no",0
"2601",49,"management","married","university.degree","no","no","yes","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no",0
"2602",28,"blue-collar","married","basic.9y","no","no","yes","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no",0
"2603",53,"admin.","single","unknown","unknown","no","yes","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",0
"2604",52,"admin.","married","professional.course","no","yes","no","cellular","jul","tue",2,6,1,"success",-1.7,94.215,-40.3,0.893,4991.6,"no",0
"2605",35,"admin.","single","professional.course","unknown","yes","yes","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"2606",65,"technician","married","professional.course","no","no","yes","cellular","sep","thu",1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",0
"2607",26,"blue-collar","married","basic.9y","no","yes","yes","cellular","apr","thu",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no",0
"2608",56,"blue-collar","divorced","basic.9y","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2609",39,"housemaid","married","basic.9y","no","yes","yes","cellular","nov","fri",4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no",0
"2610",23,"admin.","single","high.school","no","yes","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",0
"2611",32,"admin.","single","university.degree","no","no","yes","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no",0
